Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,NEW_SMILES
CHEMBL3771168,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(Cl)cc3)=NN12,IC50,'=',4712,nM,5.33,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(Cl)cc3)=NN12
CHEMBL340807,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,IC50,'=',32.9,nM,7.48,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
CHEMBL4852191,CCN(CC)CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1,IC50,'=',47100,nM,4.33,CCN(CC)CCCOc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)c1
CHEMBL4875706,CN(C)c1ccc(/C=C/c2coc3ccccc3c2=O)cc1,IC50,'=',42000,nM,4.38,CN(C)c1ccc(C=Cc2coc3ccccc3c2=O)cc1
CHEMBL4111997,OC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,IC50,'=',32020,nM,4.5,OC1CCC(NC2CC2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
CHEMBL4079843,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,IC50,'=',370,nM,6.43,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12
CHEMBL4095676,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,IC50,'=',1380,nM,5.86,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12
CHEMBL4226503,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC,IC50,'=',7900,nM,5.1,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC
CHEMBL4228361,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1,IC50,'=',7100,nM,5.15,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
CHEMBL4077948,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,IC50,'=',1300,nM,5.89,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC
CHEMBL4100473,Cc1ccc(O)c(/N=C/c2coc3ccccc3c2=O)c1,IC50,'=',3340,nM,5.48,Cc1ccc(O)c(N=Cc2coc3ccccc3c2=O)c1
CHEMBL4097183,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)nc2ccccc21,IC50,'=',851,nM,6.07,C#CCn1c(-c2ccc(C(=O)NN=Cc3ccc(F)cc3)cc2)nc2ccccc21
CHEMBL4092608,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(OC)cc3)cc2)nc2ccccc21,IC50,'=',43317,nM,4.36,C#CCn1c(-c2ccc(C(=O)NN=Cc3ccc(OC)cc3)cc2)nc2ccccc21
CHEMBL3288305,O=C1CCCc2cc(OCCCc3ccccc3)ccc21,IC50,'=',1160,nM,5.94,O=C1CCCc2cc(OCCCc3ccccc3)ccc21
CHEMBL3288306,O=C1CCCc2cc(O)ccc21,IC50,'=',43800,nM,4.36,O=C1CCCc2cc(O)ccc21
CHEMBL4161611,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccc(N2CCCC2)cc1,IC50,'=',25583,nM,4.59,C(=NN=c1[nH]c(-c2ccccc2)cs1)c1ccc(N2CCCC2)cc1
CHEMBL4169527,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)c(F)c1,IC50,'=',11,nM,7.96,Fc1ccc(-c2csc(=NN=Cc3ccc(N4CCOCC4)cc3)[nH]2)c(F)c1
CHEMBL4165030,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)c(Cl)c1,IC50,'=',85434,nM,4.07,Clc1ccc(-c2csc(=NN=Cc3ccc(N4CCOCC4)cc3)[nH]2)c(Cl)c1
CHEMBL4176309,Brc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,IC50,'=',14611,nM,4.83,Brc1ccc(-c2csc(=NN=Cc3ccc(N4CCOCC4)cc3)[nH]2)cc1
CHEMBL592005,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O.[Cl-],IC50,'=',22100,nM,4.66,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O
CHEMBL2391738,O=C1OCc2ccccc21,IC50,'=',44900,nM,4.35,O=C1OCc2ccccc21
CHEMBL2391737,O=C1OCc2ccc(NCc3ccccc3)cc21,IC50,'=',59900,nM,4.22,O=C1OCc2ccc(NCc3ccccc3)cc21
CHEMBL2391876,O=C1OCc2ccc(OCCCc3ccccc3)cc21,IC50,'=',96,nM,7.02,O=C1OCc2ccc(OCCCc3ccccc3)cc21
CHEMBL4078982,CCN(CC)CCCCCOc1ccc2c(c1)NC(=O)CC2,IC50,'=',11400,nM,4.94,CCN(CC)CCCCCOc1ccc2c(c1)NC(=O)CC2
CHEMBL4065398,CC(C)N1CCN(CCCCCOc2ccc3c(c2)NC(=O)CC3)CC1,IC50,'=',8200,nM,5.09,CC(C)N1CCN(CCCCCOc2ccc3c(c2)NC(=O)CC3)CC1
CHEMBL4092092,CCN(CC)CCCCCCOc1ccc2c(c1)NC(=O)CC2,IC50,'=',5400,nM,5.27,CCN(CC)CCCCCCOc1ccc2c(c1)NC(=O)CC2
CHEMBL288149,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,IC50,'=',13000,nM,4.89,CC(=O)NCC1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1
CHEMBL3651105,COc1cccc(CN[C@H]2CC2c2ccccc2)n1,IC50,'=',1700,nM,5.77,COc1cccc(CNC2CC2c2ccccc2)n1
CHEMBL4092886,Cc1ccc2occ(/C=N/c3ncccc3O)c(=O)c2c1,IC50,'=',7350,nM,5.13,Cc1ccc2occ(C=Nc3ncccc3O)c(=O)c2c1
CHEMBL4100724,O=C1C=CC(=O)C(Cc2ccccc2)=C1,IC50,'=',5370,nM,5.27,O=C1C=CC(=O)C(Cc2ccccc2)=C1
CHEMBL3134354,Cn1nccc1-c1cncc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',9500,nM,5.02,Cn1nccc1-c1cncc(S(=O)(=O)N=c2[nH]c(-c3ccc(Cl)cc3)cs2)c1
CHEMBL4861145,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,IC50,'=',23600,nM,4.63,CCN(CCCOc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C
CHEMBL4450766,NCc1ccc(S(=O)(=O)c2ccccc2)s1,IC50,'=',53000,nM,4.28,NCc1ccc(S(=O)(=O)c2ccccc2)s1
CHEMBL4282010,Cc1ccc2oc(-c3ccccc3Br)cc2c1,IC50,'=',10990,nM,4.96,Cc1ccc2oc(-c3ccccc3Br)cc2c1
CHEMBL4649455,N#Cc1ccc(/C=C/C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,IC50,'=',45300,nM,4.34,N#Cc1ccc(C=CC(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
CHEMBL4646711,CC(=O)N1N=C(c2cc(O)c(O)c([N+](=O)[O-])c2)CC1c1cccc(C#N)c1,IC50,'=',70600,nM,4.15,CC(=O)n1nc(-c2cc(O)c(O)c([NH+]([O-])O)c2)cc1-c1cccc(C#N)c1
CHEMBL4466478,CCCCN1CCC(Oc2ccc3c(C)c(C)c(=O)oc3c2)CC1,IC50,'=',23900,nM,4.62,CCCCN1CCC(Oc2ccc3c(C)c(C)c(=O)oc3c2)CC1
CHEMBL4172739,C/C(CC(C)C)=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',4410,nM,5.36,CC(CC(C)C)=NN=c1[nH]c(-c2cccc([N+](=O)[O-])c2)cs1
CHEMBL3263526,CC(C)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',1070,nM,5.97,CC(C)=NN=c1[nH]c(-c2cccc([N+](=O)[O-])c2)cs1
CHEMBL4752462,CCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',336,nM,6.47,CCN=c1[nH]nc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1
CHEMBL2430709,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1,IC50,'=',22500,nM,4.65,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1
CHEMBL4227620,COc1cc2sn(CCCCN(C)Cc3ccccc3)c(=O)c2cc1OC,IC50,'=',8900,nM,5.05,COc1cc2sn(CCCCN(C)Cc3ccccc3)c(=O)c2cc1OC
CHEMBL4169976,C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc21,IC50,'=',7220,nM,5.14,C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc21
CHEMBL4776936,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)cc1,IC50,'=',56800,nM,4.25,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCC(Cc3ccccc3)CC2)cc1
CHEMBL4165922,CCCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',7150,nM,5.15,CCCCCC(CC)=NN=c1[nH]c(-c2cccc([N+](=O)[O-])c2)cs1
CHEMBL4162060,CCC(CC)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',24300,nM,4.61,CCC(CC)=NN=c1[nH]c(-c2cccc([N+](=O)[O-])c2)cs1
CHEMBL4763805,NC(=O)[C@@H]1CCN1Cc1ccc(OCc2cccc(F)c2)cc1Cl,IC50,'=',2132,nM,5.67,NC(=O)C1CCN1Cc1ccc(OCc2cccc(F)c2)cc1Cl
CHEMBL4750661,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1Cl)C(N)=O,IC50,'=',11965,nM,4.92,CC(NCc1ccc(OCc2cccc(F)c2)cc1Cl)C(N)=O
CHEMBL4160257,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',10600,nM,4.97,CN1c2c(nn(-c3ccc(C=NNC(=S)NCc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O
CHEMBL4435127,C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)cc1,IC50,'=',24060,nM,4.62,C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)[nH]c(=N)n2)cc1
CHEMBL4289408,Clc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1,IC50,'=',205.5,nM,6.69,Clc1ccc(CNC2CC2c2ccccc2)cc1
CHEMBL3651103,Clc1ccc(CN[C@H]2CC2c2ccccc2)cn1,IC50,'=',3000,nM,5.52,Clc1ccc(CNC2CC2c2ccccc2)cn1
CHEMBL3945872,COc1cc(/C=C/C(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,IC50,'=',4500,nM,5.35,COc1cc(C=CC(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O
CHEMBL4161656,C#CCNC1CCc2c(OCCCOc3ccc(CC)cc3)cccc21,IC50,'=',31400,nM,4.5,C#CCNC1CCc2c(OCCCOc3ccc(CC)cc3)cccc21
CHEMBL4449439,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(N)n2)cc1,IC50,'=',28550,nM,4.54,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)[nH]c(=N)n2)cc1
CHEMBL4437606,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(F)cc2)cc1,IC50,'=',39600,nM,4.4,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(F)cc2)cc1
CHEMBL4460888,CC(=O)c1ccc(OCCCCCCN2CCc3ccccc3C2)cc1O,IC50,'=',21200,nM,4.67,CC(=O)c1ccc(OCCCCCCN2CCc3ccccc3C2)cc1O
CHEMBL4865494,COc1ccc(/C=C/c2coc3cc(OC)ccc3c2=O)cc1,IC50,'=',69,nM,7.16,COc1ccc(C=Cc2coc3cc(OC)ccc3c2=O)cc1
CHEMBL4876665,O=c1c(/C=C/c2ccc(F)cc2)coc2ccccc12,IC50,'=',620,nM,6.21,O=c1c(C=Cc2ccc(F)cc2)coc2ccccc12
CHEMBL4852741,O=c1c(/C=C/c2ccc(O)cc2)coc2ccccc12,IC50,'=',2600,nM,5.58,O=c1c(C=Cc2ccc(O)cc2)coc2ccccc12
CHEMBL4849229,COc1cc(/C=C/c2coc3ccccc3c2=O)cc(OC)c1OC,IC50,'=',67000,nM,4.17,COc1cc(C=Cc2coc3ccccc3c2=O)cc(OC)c1OC
CHEMBL4865269,COc1ccc2occ(/C=C/c3ccc(OC)c(OC)c3)c(=O)c2c1,IC50,'=',61000,nM,4.21,COc1ccc2occ(C=Cc3ccc(OC)c(OC)c3)c(=O)c2c1
CHEMBL4876842,COc1ccc2c(=O)c(/C=C/c3ccccc3)coc2c1,IC50,'=',120,nM,6.92,COc1ccc2c(=O)c(C=Cc3ccccc3)coc2c1
CHEMBL4441200,Cc1ccc(C(C)C)c(Oc2ccccc2CNc2nc(N)n[nH]2)c1,IC50,'=',55500,nM,4.26,Cc1ccc(C(C)C)c(Oc2ccccc2CN=c2[nH][nH]c(=N)[nH]2)c1
CHEMBL4438844,Nc1n[nH]c(NCc2ccccc2Oc2ccc3ccccc3c2)n1,IC50,'=',79200,nM,4.1,N=c1[nH][nH]c(=NCc2ccccc2Oc2ccc3ccccc3c2)[nH]1
CHEMBL4645524,CC(=O)N1N=C(c2cc(O)c(O)c([N+](=O)[O-])c2)CC1c1ccc(C#N)cc1,IC50,'=',76600,nM,4.12,CC(=O)n1nc(-c2cc(O)c(O)c([NH+]([O-])O)c2)cc1-c1ccc(C#N)cc1
CHEMBL4166872,C/C(=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CCCCC1,IC50,'=',29100,nM,4.54,CC(=NN=c1[nH]c(-c2cccc([N+](=O)[O-])c2)cs1)C1CCCCC1
CHEMBL399764,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCC3)n2)c1,IC50,'=',3460,nM,5.46,O=[N+]([O-])c1cccc(-c2csc(=NN=C3CCCC3)[nH]2)c1
CHEMBL4176538,CCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',4860,nM,5.31,CCCC(CC)=NN=c1[nH]c(-c2cccc([N+](=O)[O-])c2)cs1
CHEMBL4082300,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(F)cc3)ccc12,IC50,'=',600,nM,6.22,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(F)cc3)ccc12
CHEMBL4527539,Clc1ccccc1-c1noc(-c2ccc(C3=NCCN3)cc2)n1,IC50,'=',17100,nM,4.77,Clc1ccccc1-c1noc(-c2ccc(C3=NCCN3)cc2)n1
CHEMBL4538263,Clc1cccc(-c2nc(-c3cccc(C4=NCCN4)c3)no2)c1,IC50,'=',1390,nM,5.86,Clc1cccc(-c2nc(-c3cccc(C4=NCCN4)c3)no2)c1
CHEMBL4159922,CCc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,IC50,'=',1770,nM,5.75,CCc1ccc(NC(=S)NN=Cc2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1
CHEMBL4160325,O=Cc1cccc(OCc2cccc(F)c2)c1,IC50,'=',64200,nM,4.19,O=Cc1cccc(OCc2cccc(F)c2)c1
CHEMBL4169381,Cc1cccc(COc2cccc(C=O)c2)c1,IC50,'=',51600,nM,4.29,Cc1cccc(COc2cccc(C=O)c2)c1
CHEMBL274117,O=C1C=CC(=O)C(c2ccccc2)=C1,IC50,'=',5030,nM,5.3,O=C1C=CC(=O)C(c2ccccc2)=C1
CHEMBL40919,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,IC50,'=',190,nM,6.72,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1
CHEMBL350475,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,IC50,'=',740,nM,6.13,CC(C)=CCc1c(O)ccc2ccc(=O)oc12
CHEMBL518935,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,IC50,'=',8930,nM,5.05,Oc1ccc(C2Oc3ccc(C=Cc4cc(O)cc(O)c4)cc3C2c2cc(O)cc(O)c2)cc1
CHEMBL4552841,CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c(CC=C(C)C)c(O)c2)[C@@H](c2ccc(O)cc2)O3)cc1O,IC50,'=',2600,nM,5.58,CC(C)=CCc1c(O)cc(C=Cc2ccc3c(c2)C(c2cc(O)c(CC=C(C)C)c(O)c2)C(c2ccc(O)cc2)O3)cc1O
CHEMBL3965783,O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,IC50,'=',5500,nM,5.26,O=C(C=Cc1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1
CHEMBL3121865,CCCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,IC50,'=',66.1,nM,7.18,CCCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1
CHEMBL4573381,Cc1ccc(-c2cccc(S(=O)(=O)c3cnc(CN)s3)c2)cc1.Cl,IC50,'=',27000,nM,4.57,Cc1ccc(-c2cccc(S(=O)(=O)c3cnc(CN)s3)c2)cc1
CHEMBL3651151,CC(N[C@H]1CC1c1ccccc1)c1ccc2c(c1)OCCO2,IC50,'=',16000,nM,4.8,CC(NC1CC1c1ccccc1)c1ccc2c(c1)OCCO2
CHEMBL4593138,Cc1cc(-c2ccc(N)cc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',800,nM,6.1,Cc1cc(-c2ccc(N)cc2)c(O)c2c1CC(C)OC2=O
CHEMBL4466358,Cc1cc(N(C)C)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',13600,nM,4.87,Cc1cc(N(C)C)c(O)c2c1CC(C)OC2=O
CHEMBL4475937,C[C@@H]1Cc2c(O)ccc(O)c2C(=O)O1,IC50,'=',17100,nM,4.77,CC1Cc2c(O)ccc(O)c2C(=O)O1
CHEMBL3735901,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cn(C(=O)OCc3ccccc3)c3ccccc23)cc1,IC50,'=',460,nM,6.34,NC1CC1c1ccc(NC(=O)c2cn(C(=O)OCc3ccccc3)c3ccccc23)cc1
CHEMBL3736264,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccn(C(=O)OCc3ccccc3)c2)cc1,IC50,'=',110,nM,6.96,NC1CC1c1ccc(NC(=O)c2ccn(C(=O)OCc3ccccc3)c2)cc1
CHEMBL4087905,O=C1CCc2ccc(OCCCN3CCc4ccccc4C3)cc2N1,IC50,'=',8600,nM,5.07,O=C1CCc2ccc(OCCCN3CCc4ccccc4C3)cc2N1
CHEMBL5172934,Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1,IC50,'=',95100,nM,4.02,Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1
CHEMBL4580662,Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CO)cc4)CC3)cc2oc1=O,IC50,'=',1400,nM,5.85,Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CO)cc4)CC3)cc2oc1=O
CHEMBL3586610,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(Cl)c1.Cl,IC50,'=',13000,nM,4.89,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(Cl)c1
CHEMBL4084286,CCCCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,IC50,'=',8570,nM,5.07,CCCCCCCC1OC(=O)c2cc(-n3[nH]c(C(F)(F)F)cc3=O)ccc21
CHEMBL4450374,Cc1cc(-c2cccc(N)c2)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',200,nM,6.7,Cc1cc(-c2cccc(N)c2)c(O)c2c1CC(C)OC2=O
CHEMBL4532802,COc1ccc(NCc2cc(C)c3c(c2O)C(=O)O[C@H](C)C3)cc1,IC50,'=',4400,nM,5.36,COc1ccc(NCc2cc(C)c3c(c2O)C(=O)OC(C)C3)cc1
CHEMBL4451312,Cc1cc(CO)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',19200,nM,4.72,Cc1cc(CO)c(O)c2c1CC(C)OC2=O
CHEMBL4168191,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,IC50,'=',9150,nM,5.04,Cc1ccc(NC(=S)NN=Cc2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1
CHEMBL4539746,Cc1ccc(NCc2coc3ccccc3c2=O)cc1,IC50,'=',94297,nM,4.03,Cc1ccc(NCc2coc3ccccc3c2=O)cc1
CHEMBL4872807,COc1ccc(/C=C/c2coc3ccccc3c2=O)cc1OC,IC50,'=',33000,nM,4.48,COc1ccc(C=Cc2coc3ccccc3c2=O)cc1OC
CHEMBL4176733,N#Cc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)cc1,IC50,'=',66317,nM,4.18,N#Cc1ccc(-c2csc(=NN=Cc3ccc(N4CCCC4)cc3)[nH]2)cc1
CHEMBL4852803,Cc1c(C(=O)CC2CCNCC2)[nH]c2ccccc12,IC50,'=',82500,nM,4.08,Cc1c(C(=O)CC2CCNCC2)[nH]c2ccccc12
CHEMBL4852596,O=C(Cn1c(=O)c(Cc2ccccc2)nc2ccccc21)NNC(=S)Nc1ccccc1,IC50,'=',5.413,nM,8.27,O=C(Cn1c(=O)c(Cc2ccccc2)nc2ccccc21)NNC(=S)Nc1ccccc1
CHEMBL4862110,CCOC(=O)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21,IC50,'=',11.95,nM,7.92,CCOC(=O)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
CHEMBL4454278,Cc1c(C)c2ccc(OC3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,IC50,'=',1590,nM,5.8,Cc1c(C)c2ccc(OC3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O
CHEMBL4439320,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(F)cc4)C3)cc2oc1=O.Cl,IC50,'=',1110,nM,5.96,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(F)cc4)C3)cc2oc1=O
CHEMBL4875710,COc1ccc2occ(/C=C/c3ccc(N(C)C)cc3)c(=O)c2c1,IC50,'=',59000,nM,4.23,COc1ccc2occ(C=Cc3ccc(N(C)C)cc3)c(=O)c2c1
CHEMBL4857247,COc1ccc(CNC2CC23CCc2ccccc23)c(Cl)c1OC,IC50,'=',5000,nM,5.3,COc1ccc(CNC2CC23CCc2ccccc23)c(Cl)c1OC
CHEMBL3398533,Cn1c(-c2ccccc2)c(Cl)c2cc(C#N)c(C#N)cc21,IC50,'=',142,nM,6.85,Cn1c(-c2ccccc2)c(Cl)c2cc(C#N)c(C#N)cc21
CHEMBL3398530,COc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1,IC50,'=',4,nM,8.4,COc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1
CHEMBL3394501,Cc1ccc(C2=NN(C(=O)CN3CCOCC3)C(c3ccccc3O)C2)cc1,IC50,'=',20010,nM,4.7,Cc1ccc(C2=NN(C(=O)CN3CCOCC3)C(c3ccccc3O)C2)cc1
CHEMBL4090812,CCOCc1cccc(NC(=O)c2cc3sccc3n2C)c1COc1ccc(OC[C@@H]2CCNC2)cc1,IC50,'=',41300,nM,4.38,CCOCc1cccc(NC(=O)c2cc3sccc3n2C)c1COc1ccc(OCC2CCNC2)cc1
CHEMBL4074578,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cc(O)cc(O)c3)cc2)nc2ccccc21,IC50,'=',19606,nM,4.71,C#CCn1c(-c2ccc(C(=O)NN=Cc3cc(O)cc(O)c3)cc2)nc2ccccc21
CHEMBL3747269,Cn1c(-c2cccnc2)c(C#N)c2ccc(Cl)cc21,IC50,'=',210,nM,6.68,Cn1c(-c2cccnc2)c(C#N)c2ccc(Cl)cc21
CHEMBL4111141,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1,IC50,'=',5580,nM,5.25,NC1CCN(C2CCC(NC3CC3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1
CHEMBL4111253,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3F)cc2)CC1,IC50,'=',13560,nM,4.87,NC1CCC(NC2CC2c2ccc(OCc3ccccc3F)cc2)CC1
CHEMBL4791225,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OC[C@@H]12,IC50,'=',44800,nM,4.35,CC(=O)NCC1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OCC12
CHEMBL1766561,Nc1cc(/C=C2\COc3ccccc3C2=O)ccc1O,IC50,'=',1440,nM,5.84,Nc1cc(C=C2COc3ccccc3C2=O)ccc1O
CHEMBL4096153,O=C1CCc2ccc(OCCCN3CCC(N4CCCC4)CC3)cc2N1,IC50,'=',9600,nM,5.02,O=C1CCc2ccc(OCCCN3CCC(N4CCCC4)CC3)cc2N1
CHEMBL4091608,O=C1CCc2ccc(OCCCCCCN3CCc4ccccc4C3)cc2N1,IC50,'=',3400,nM,5.47,O=C1CCc2ccc(OCCCCCCN3CCc4ccccc4C3)cc2N1
CHEMBL4094660,O=C1CCc2ccc(OCCCCN3CCc4ccccc4C3)cc2N1,IC50,'=',4900,nM,5.31,O=C1CCc2ccc(OCCCCN3CCc4ccccc4C3)cc2N1
CHEMBL4103245,O=C1CCc2ccc(OCCCCCN3CCCCC3)cc2N1,IC50,'=',8400,nM,5.08,O=C1CCc2ccc(OCCCCCN3CCCCC3)cc2N1
CHEMBL4094097,O=C1CCc2ccc(OCCCCCCN3CCCC3)cc2N1,IC50,'=',1300,nM,5.89,O=C1CCc2ccc(OCCCCCCN3CCCC3)cc2N1
CHEMBL541474,O=C1NC(=S)N/C1=C\c1c[nH]c2ccccc12,IC50,'=',14333,nM,4.84,O=C1NC(=S)N=C1Cc1c[nH]c2ccccc12
CHEMBL508657,C/N=C1\NC(=O)/C(=C\c2c[nH]c3ccccc23)N1C,IC50,'=',3075,nM,5.51,CNC1=NC(=O)C(=Cc2c[nH]c3ccccc23)N1C
CHEMBL2058153,N=C1NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,IC50,'=',3683,nM,5.43,NC1=NC(=O)C(Cc2c[nH]c3cc(Br)ccc23)=N1
